scope,cabinet,card,contour,group,param,topic
card,04,013,LED,Управление,Включено,/Теплица/Досветка/Карта/013/Контур/LED/Управление/Включено
card,04,013,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/013/Контур/LED/Управление/ШИМ_A
card,04,013,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/013/Контур/LED/Управление/ШИМ_B
card,04,013,LED,Мощность,Вт,/Теплица/Досветка/Карта/013/Контур/LED/Мощность/Вт
card,04,013,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/013/Контур/LED/Электрика/Ток_L1
card,04,013,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/013/Контур/LED/Электрика/Ток_L2
card,04,013,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/013/Контур/LED/Электрика/Ток_L3
card,04,013,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/013/Контур/LED/Электрика/Коэффициент_мощности
card,04,013,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/013/Контур/LED/Энергия/Прямая_активная_кВтч
card,04,013,HPS,Управление,Включено,/Теплица/Досветка/Карта/013/Контур/HPS/Управление/Включено
card,04,013,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/013/Контур/HPS/Управление/ШИМ
card,04,013,HPS,Мощность,Вт,/Теплица/Досветка/Карта/013/Контур/HPS/Мощность/Вт
card,04,013,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/013/Контур/HPS/Электрика/Ток_L1
card,04,013,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/013/Контур/HPS/Электрика/Ток_L2
card,04,013,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/013/Контур/HPS/Электрика/Ток_L3
card,04,013,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/013/Контур/HPS/Электрика/Коэффициент_мощности
card,04,013,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/013/Контур/HPS/Энергия/Прямая_активная_кВтч
card,04,014,LED,Управление,Включено,/Теплица/Досветка/Карта/014/Контур/LED/Управление/Включено
card,04,014,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/014/Контур/LED/Управление/ШИМ_A
card,04,014,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/014/Контур/LED/Управление/ШИМ_B
card,04,014,LED,Мощность,Вт,/Теплица/Досветка/Карта/014/Контур/LED/Мощность/Вт
card,04,014,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/014/Контур/LED/Электрика/Ток_L1
card,04,014,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/014/Контур/LED/Электрика/Ток_L2
card,04,014,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/014/Контур/LED/Электрика/Ток_L3
card,04,014,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/014/Контур/LED/Электрика/Коэффициент_мощности
card,04,014,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/014/Контур/LED/Энергия/Прямая_активная_кВтч
card,04,014,HPS,Управление,Включено,/Теплица/Досветка/Карта/014/Контур/HPS/Управление/Включено
card,04,014,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/014/Контур/HPS/Управление/ШИМ
card,04,014,HPS,Мощность,Вт,/Теплица/Досветка/Карта/014/Контур/HPS/Мощность/Вт
card,04,014,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/014/Контур/HPS/Электрика/Ток_L1
card,04,014,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/014/Контур/HPS/Электрика/Ток_L2
card,04,014,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/014/Контур/HPS/Электрика/Ток_L3
card,04,014,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/014/Контур/HPS/Электрика/Коэффициент_мощности
card,04,014,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/014/Контур/HPS/Энергия/Прямая_активная_кВтч
card,04,015,LED,Управление,Включено,/Теплица/Досветка/Карта/015/Контур/LED/Управление/Включено
card,04,015,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/015/Контур/LED/Управление/ШИМ_A
card,04,015,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/015/Контур/LED/Управление/ШИМ_B
card,04,015,LED,Мощность,Вт,/Теплица/Досветка/Карта/015/Контур/LED/Мощность/Вт
card,04,015,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/015/Контур/LED/Электрика/Ток_L1
card,04,015,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/015/Контур/LED/Электрика/Ток_L2
card,04,015,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/015/Контур/LED/Электрика/Ток_L3
card,04,015,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/015/Контур/LED/Электрика/Коэффициент_мощности
card,04,015,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/015/Контур/LED/Энергия/Прямая_активная_кВтч
card,04,015,HPS,Управление,Включено,/Теплица/Досветка/Карта/015/Контур/HPS/Управление/Включено
card,04,015,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/015/Контур/HPS/Управление/ШИМ
card,04,015,HPS,Мощность,Вт,/Теплица/Досветка/Карта/015/Контур/HPS/Мощность/Вт
card,04,015,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/015/Контур/HPS/Электрика/Ток_L1
card,04,015,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/015/Контур/HPS/Электрика/Ток_L2
card,04,015,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/015/Контур/HPS/Электрика/Ток_L3
card,04,015,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/015/Контур/HPS/Электрика/Коэффициент_мощности
card,04,015,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/015/Контур/HPS/Энергия/Прямая_активная_кВтч
cabinet,05,,,Общее,Авто_режим,/Теплица/Досветка/ЩД/05/Общее/Авто_режим
cabinet,05,,,Общее,Напряжение_L1,/Теплица/Досветка/ЩД/05/Общее/Напряжение_L1
cabinet,05,,,Общее,Напряжение_L2,/Теплица/Досветка/ЩД/05/Общее/Напряжение_L2
cabinet,05,,,Общее,Напряжение_L3,/Теплица/Досветка/ЩД/05/Общее/Напряжение_L3
cabinet,05,,,Общее,Частота,/Теплица/Досветка/ЩД/05/Общее/Частота
cabinet,05,,,Общее,Освещённость,/Теплица/Досветка/ЩД/05/Общее/Освещённость
cabinet,05,,,Общее,Температура,/Теплица/Досветка/ЩД/05/Общее/Температура
cabinet,05,,,Общее,Влажность,/Теплица/Досветка/ЩД/05/Общее/Влажность
cabinet,05,,,Общее,ИБП_Состояние_батареи,/Теплица/Досветка/ЩД/05/Общее/ИБП_Состояние_батареи
